time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.487,200.7698151450249,8.061701413616255,0.5019171833992004,-0.7698151450248929,100.0,50.0,0.001,0.00047
0.4875,200.76981370224632,8.061703905688326,0.5019171833992004,-0.7698137022463243,100.0,50.0,0.001,0.00047
0.488,200.76981361065268,8.061706757072002,0.5019171833992004,-0.7698136106526761,100.0,50.0,0.001,0.00047
0.4885,200.7698150318857,8.06170963126629,0.5019171833992004,-0.7698150318857131,100.0,50.0,0.001,0.00047
0.489,200.76981845703096,8.061706168107946,0.5019171237945557,-0.769818457030965,100.0,50.0,0.001,0.00047
0.4895,200.76981997425835,8.061701851946502,0.5019171237945557,-0.769819974258354,100.0,50.0,0.001,0.00047
0.49,200.76981866099052,8.061703141339471,0.5019171833992004,-0.7698186609905235,100.0,50.0,0.001,0.00047
0.4905,200.7698180588821,8.061704757790508,0.5019171833992004,-0.7698180588820946,100.0,50.0,0.001,0.00047
0.491,200.769818326102,8.061706524191479,0.5019171833992004,-0.769818326102012,100.0,50.0,0.001,0.00047
0.4915,200.76982003479503,8.06170224063677,0.5019171237945557,-0.7698200347950319,100.0,50.0,0.001,0.00047
0.492,200.76981892619656,8.0617035149536,0.5019171833992004,-0.7698189261965638,100.0,50.0,0.001,0.00047
0.4925,200.76981851641435,8.061705065357351,0.5019171833992004,-0.7698185164143467,100.0,50.0,0.001,0.00047
0.493,200.76981893687162,8.061706717813841,0.5019171833992004,-0.7698189368716157,100.0,50.0,0.001,0.00047
0.4935,200.76982073516527,8.06170228215219,0.5019171237945557,-0.7698207351652684,100.0,50.0,0.001,0.00047
0.494,200.7698196336633,8.061703382047824,0.5019171833992004,-0.7698196336633032,100.0,50.0,0.001,0.00047
0.4945,200.76981913840513,8.061704756263062,0.5019171833992004,-0.7698191384051256,100.0,50.0,0.001,0.00047
0.495,200.7698193818471,8.061706253818095,0.5019171833992004,-0.7698193818470997,100.0,50.0,0.001,0.00047
0.4955,200.76982092481327,8.061701707339111,0.5019171237945557,-0.7698209248132741,100.0,50.0,0.001,0.00047
0.496,200.76981951469696,8.061702760004543,0.5019171833992004,-0.7698195146969624,100.0,50.0,0.001,0.00047
0.4965,200.7698186923646,8.061704163847324,0.5019171833992004,-0.7698186923645949,100.0,50.0,0.001,0.00047
0.497,200.7698186313903,8.06170577248492,0.5019171833992004,-0.7698186313903079,100.0,50.0,0.001,0.00047
0.4975,200.76981993527704,8.061701412900774,0.5019171237945557,-0.7698199352770416,100.0,50.0,0.001,0.00047
0.498,200.76981839019908,8.061702712001704,0.5019171833992004,-0.7698183901990774,100.0,50.0,0.001,0.00047
0.4985,200.76981756635666,8.06170439589102,0.5019171833992004,-0.7698175663566644,100.0,50.0,0.001,0.00047
0.499,200.76981765229422,8.061706284951214,0.5019171833992004,-0.7698176522942219,100.0,50.0,0.001,0.00047
0.4995,200.76981873736975,8.061708152609398,0.5019171833992004,-0.7698187373697465,100.0,50.0,0.001,0.00047
0.5,200.769821300171,8.061703766631979,0.5019171237945557,-0.769821300171003,100.0,50.0,0.001,0.00047
0.5005000000000001,200.76982148442303,8.061698742410854,0.5019171237945557,-0.7698214844230336,100.0,50.0,0.001,0.00047
0.501,200.76981849135777,8.061699655710285,0.5019171833992004,-0.7698184913577677,100.0,50.0,0.001,0.00047
0.5015000000000001,200.7698160459096,8.061701314406903,0.5019171833992004,-0.7698160459096073,100.0,50.0,0.001,0.00047
0.502,200.76981453139467,8.061703582121375,0.5019171833992004,-0.7698145313946725,100.0,50.0,0.001,0.00047
0.5025000000000001,200.76981425070943,8.061706227012778,0.5019171833992004,-0.7698142507094303,100.0,50.0,0.001,0.00047
0.503,200.76981537745894,8.06170894180643,0.5019171833992004,-0.76981537745894,100.0,50.0,0.001,0.00047
0.5035000000000001,200.76981842992373,8.061705392586035,0.5019171237945557,-0.7698184299237312,100.0,50.0,0.001,0.00047
0.504,200.7698195367979,8.061701083175414,0.5019171237945557,-0.769819536797911,100.0,50.0,0.001,0.00047
0.5045000000000001,200.7698178254849,8.061702481514146,0.5019171833992004,-0.7698178254848926,100.0,50.0,0.001,0.00047
0.505,200.769816891528,8.061704306040681,0.5019171833992004,-0.769816891527995,100.0,50.0,0.001,0.00047
0.5055000000000001,200.76981694421414,8.061706363161157,0.5019171833992004,-0.769816944214142,100.0,50.0,0.001,0.00047
0.506,200.76981808579671,8.061708407160602,0.5019171833992004,-0.7698180857967145,100.0,50.0,0.001,0.00047
0.5065000000000001,200.76982079734165,8.061704183451866,0.5019171237945557,-0.7698207973416515,100.0,50.0,0.001,0.00047
0.507,200.76982121315478,8.061699284456083,0.5019171237945557,-0.7698212131547848,100.0,50.0,0.001,0.00047
0.5075000000000001,200.76981851307758,8.061700265312538,0.5019171833992004,-0.7698185130775812,100.0,50.0,0.001,0.00047
0.508,200.7698163901805,8.061701918600022,0.5019171833992004,-0.7698163901804946,100.0,50.0,0.001,0.00047
0.5085000000000001,200.76981518848768,8.061704100576783,0.5019171833992004,-0.7698151884876836,100.0,50.0,0.001,0.00047
0.509,200.76981516853849,8.061706581824815,0.5019171833992004,-0.7698151685384858,100.0,50.0,0.001,0.00047
0.5095000000000001,200.76981646376586,8.061709068041026,0.5019171833992004,-0.7698164637658635,100.0,50.0,0.001,0.00047
0.51,200.76981956000637,8.061705248285186,0.5019171237945557,-0.7698195600063684,100.0,50.0,0.001,0.00047
0.5105000000000001,200.76982056637476,8.061700657437164,0.5019171237945557,-0.7698205663747615,100.0,50.0,0.001,0.00047
0.511,200.76981860756766,8.061701799368628,0.5019171833992004,-0.7698186075676574,100.0,50.0,0.001,0.00047
0.5115000000000001,200.76981729551864,8.061703429124172,0.5019171833992004,-0.7698172955186351,100.0,50.0,0.001,0.00047
0.512,200.7698168749528,8.061705385634248,0.5019171833992004,-0.7698168749527952,100.0,50.0,0.001,0.00047
0.5125,200.7698175000416,8.061707446882636,0.5019171833992004,-0.7698175000415972,100.0,50.0,0.001,0.00047
0.513,200.76981971522173,8.061703369051202,0.5019171237945557,-0.769819715221729,100.0,50.0,0.001,0.00047
0.5135,200.7698197225278,8.06169873954812,0.5019171237945557,-0.7698197225278136,100.0,50.0,0.001,0.00047
0.514,200.7698167654328,8.061700091632417,0.5019171833992004,-0.7698167654328074,100.0,50.0,0.001,0.00047
0.5145,200.76981458769083,8.06170218015582,0.5019171833992004,-0.7698145876908313,100.0,50.0,0.001,0.00047
0.515,200.76981356294084,8.061704811027148,0.5019171833992004,-0.7698135629408398,100.0,50.0,0.001,0.00047
0.5155,200.76981395402785,8.061707697103657,0.5019171833992004,-0.7698139540278532,100.0,50.0,0.001,0.00047
0.516,200.76981586605464,8.061710485783308,0.5019171833992004,-0.7698158660546426,100.0,50.0,0.001,0.00047
0.5165,200.76981972623915,8.061706814882335,0.5019171237945557,-0.7698197262391488,100.0,50.0,0.001,0.00047
0.517,200.76982155917196,8.061702182635457,0.5019171237945557,-0.7698215591719588,100.0,50.0,0.001,0.00047
0.5175,200.76982038740647,8.061703077319308,0.5019171833992004,-0.7698203874064689,100.0,50.0,0.001,0.00047
0.518,200.76981971464306,8.061704263821284,0.5019171833992004,-0.769819714643063,100.0,50.0,0.001,0.00047
0.5185,200.76982019607811,8.061699634462315,0.5019171237945557,-0.7698201960781148,100.0,50.0,0.001,0.00047
0.519,200.76981770310053,8.061700868612974,0.5019171833992004,-0.7698177031005287,100.0,50.0,0.001,0.00047
0.5195,200.769815917111,8.061702723618282,0.5019171833992004,-0.7698159171110035,100.0,50.0,0.001,0.00047
0.52,200.7698151520428,8.06170502340894,0.5019171833992004,-0.7698151520428098,100.0,50.0,0.001,0.00047
0.5205,200.76981562185503,8.061707513733253,0.5019171833992004,-0.7698156218550309,100.0,50.0,0.001,0.00047
0.521,200.76981740123267,8.061709887054874,0.5019171833992004,-0.7698174012326717,100.0,50.0,0.001,0.00047
