time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.1075,241.95223434160675,0.0,0.05,-41.952234341606754,101.96457450145738,50.0,0.001,0.00047
0.108,236.8043144619981,0.0,0.05,-36.8043144619981,101.90211303259031,50.0,0.001,0.00047
0.1085,231.7659247925939,0.0,0.05,-31.765924792593893,101.80965410493204,50.0,0.001,0.00047
0.109,226.83473490338977,0.0,0.05,-26.834734903389773,101.68865585100403,50.0,0.001,0.00047
0.1095,222.0084639479985,0.0,0.05,-22.008463947998507,101.54102648555158,50.0,0.001,0.00047
0.11,217.28487960867938,0.0,0.05,-17.284879608679375,101.36909421185737,50.0,0.001,0.00047
0.1105,212.66179706381385,0.0,0.05,-12.66179706381385,101.17557050458495,50.0,0.001,0.00047
0.111,208.13707797734972,0.0,0.05,-8.137077977349719,100.96350734820344,50.0,0.001,0.00047
0.1115,203.70862950974654,0.0,0.05,-3.708629509746544,100.73624910536935,50.0,0.001,0.00047
0.112,199.3744033499647,0.0,0.05,0.6255966500353054,100.49737977432972,50.0,0.001,0.00047
0.1125,195.13239476805055,0.0,0.05,4.8676052319494545,100.25066646712861,50.0,0.001,0.00047
0.113,190.98064168787926,0.0,0.05,9.019358312120744,100.0,50.0,0.001,0.00047
0.1135,186.9172237796265,0.0,0.05,13.08277622037349,99.74933353287139,50.0,0.001,0.00047
0.114,182.94026157154934,0.0,0.05,17.059738428450657,99.50262022567028,50.0,0.001,0.00047
0.1145,179.04791558066532,0.0,0.05,20.952084419334682,99.26375089463065,50.0,0.001,0.00047
0.115,175.23838546192775,0.0,0.05,24.76161453807225,99.03649265179656,50.0,0.001,0.00047
0.1155,171.50990917550376,0.0,0.05,28.490090824496235,98.82442949541506,50.0,0.001,0.00047
0.116,167.86076217176964,0.0,0.05,32.139237828230364,98.63090578814263,50.0,0.001,0.00047
0.1165,164.28925659364688,0.0,0.05,35.71074340635312,98.45897351444842,50.0,0.001,0.00047
0.117,160.7937404959097,0.0,0.05,39.2062595040903,98.31134414899597,50.0,0.001,0.00047
0.11750000000000001,157.37259708110312,0.0,0.05,42.62740291889688,98.19034589506796,50.0,0.001,0.00047
0.11800000000000001,154.02424395171795,0.0,0.05,45.97575604828205,98.09788696740969,50.0,0.001,0.00047
0.11850000000000001,150.74713237827714,0.0,0.05,49.25286762172286,98.03542549854262,50.0,0.001,0.00047
0.11900000000000001,147.53974658299464,0.0,0.05,52.46025341700536,98.00394654314346,50.0,0.001,0.00047
0.11950000000000001,144.4006030386756,0.0,0.05,55.5993969613244,98.00394654314346,50.0,0.001,0.00047
0.12,141.32824978253356,0.0,0.05,58.67175021746644,98.03542549854262,50.0,0.001,0.00047
0.1205,138.3212657446073,0.0,0.05,61.6787342553927,98.09788696740969,50.0,0.001,0.00047
0.121,135.3782600904667,0.0,0.05,64.62173990953329,98.19034589506796,50.0,0.001,0.00047
0.1215,132.4978715779036,0.0,0.05,67.5021284220964,98.31134414899597,50.0,0.001,0.00047
